@relation class_relation-weka.filters.unsupervised.attribute.Remove-R14-15

@attribute tagName {BODY,DIV,TD,FONT,H1,H2,H3,H4,H5,LI,SPAN,UL,P,EM}
@attribute wordCount_AE numeric
@attribute densityinHTML_AE numeric
@attribute LinkCount_AE numeric
@attribute wordCountinLink_AE numeric
@attribute meanofWordinLinks_AE numeric
@attribute meanofWordinLinksAllWords_AE numeric
@attribute wordCount numeric
@attribute DensityinHTML numeric
@attribute LinkCount numeric
@attribute wordCountinLink numeric
@attribute meanofWordinLinks numeric
@attribute meanofWordinLinksAllWords numeric
@attribute tag_idORclass numeric
@attribute class {IRRELEVANT,MAIN,HEADLINE,INFORMATIONABOUTARTICLE}

@data
DIV,2,0.002911,0,0,0,0,25,0.03639,20,26,1.3,1.04,0,IRRELEVANT
DIV,2,0.002911,0,0,0,0,21,0.030568,12,18,1.5,0.857143,0,IRRELEVANT
H1,6,0.008734,0,0,0,0,6,0.008734,0,0,0,0,0,HEADLINE
DIV,6,0.008734,0,0,0,0,6,0.008734,0,0,0,0,0,INFORMATIONABOUTARTICLE
DIV,8,0.011645,3,5,1.666667,0.625,9,0.0131,3,5,1.666667,0.555556,1,IRRELEVANT
DIV,281,0.409025,9,11,1.222222,0.039146,296,0.430859,14,21,1.5,0.070946,1,MAIN
DIV,2,0.002911,0,0,0,0,8,0.011645,6,10,1.666667,1.25,0,IRRELEVANT
DIV,2,0.002911,0,0,0,0,8,0.011645,6,10,1.666667,1.25,0,IRRELEVANT
DIV,3,0.004367,0,0,0,0,8,0.011645,6,10,1.666667,1.25,1,IRRELEVANT
H3,1,0.001456,0,0,0,0,1,0.001456,0,0,0,0,0,HEADLINE
DIV,2,0.002911,0,0,0,0,33,0.048035,7,37,5.285714,1.121212,0,IRRELEVANT
DIV,31,0.045124,6,30,5,0.967742,31,0.045124,6,30,5,0.967742,0,IRRELEVANT
H3,2,0.002911,0,0,0,0,2,0.002911,0,0,0,0,0,HEADLINE
UL,6,0.008734,0,0,0,0,6,0.008734,0,0,0,0,0,IRRELEVANT
DIV,2,0.002911,0,0,0,0,22,0.032023,6,21,3.5,0.954545,1,IRRELEVANT
DIV,125,0.183406,41,66,1.609756,0.52381,125,0.181951,41,66,1.609756,0.528,1,IRRELEVANT
UL,7,0.007584,3,8,2.666667,1.142857,7,0.007584,3,8,2.666667,1.142857,1,IRRELEVANT
UL,11,0.011918,6,12,2,1.090909,11,0.011918,6,12,2,1.090909,0,IRRELEVANT
DIV,0,0,1,2,2,0,0,0,1,2,2,0,1,IRRELEVANT
H1,2,0.002167,1,3,3,1.5,2,0.002167,1,3,3,1.5,0,HEADLINE
DIV,25,0.027086,20,27,1.35,1.08,25,0.027086,20,27,1.35,1.08,1,IRRELEVANT
UL,25,0.027086,20,27,1.35,1.08,25,0.027086,20,27,1.35,1.08,0,IRRELEVANT
H1,4,0.004334,0,0,0,0,4,0.004334,0,0,0,0,0,HEADLINE
UL,9,0.009751,4,11,2.75,1.222222,9,0.009751,4,11,2.75,1.222222,1,IRRELEVANT
DIV,438,0.47454,3,6,2,0.013699,442,0.478873,4,11,2.75,0.024887,1,MAIN
H3,1,0.001083,0,0,0,0,1,0.001083,0,0,0,0,0,HEADLINE
H3,2,0.002167,0,0,0,0,2,0.002167,0,0,0,0,0,HEADLINE
UL,49,0.053088,4,37,9.25,0.755102,49,0.053088,4,37,9.25,0.755102,0,IRRELEVANT
H3,2,0.002167,0,0,0,0,2,0.002167,0,0,0,0,0,HEADLINE
UL,15,0.016251,8,16,2,1.066667,15,0.016251,8,16,2,1.066667,0,IRRELEVANT
DIV,5,0.005417,1,6,6,1.2,5,0.005417,1,6,6,1.2,0,IRRELEVANT
UL,3,0.00325,3,5,1.666667,1.666667,3,0.00325,3,5,1.666667,1.666667,0,IRRELEVANT
H2,6,0.006501,1,7,7,1.166667,6,0.006501,1,7,7,1.166667,0,HEADLINE
UL,18,0.019502,3,19,6.333333,1.055556,18,0.019502,3,19,6.333333,1.055556,0,IRRELEVANT
H4,1,0.001083,0,0,0,0,1,0.001083,0,0,0,0,0,HEADLINE
H4,2,0.002167,0,0,0,0,2,0.002167,0,0,0,0,0,HEADLINE
UL,21,0.022752,16,23,1.4375,1.095238,21,0.022752,16,23,1.4375,1.095238,0,IRRELEVANT
UL,15,0.016251,9,16,1.777778,1.066667,15,0.016251,9,16,1.777778,1.066667,0,IRRELEVANT
DIV,896,1.020501,0,0,0,0,896,1.020501,0,0,0,0,1,MAIN
H1,3,0.003417,0,0,0,0,3,0.003417,0,0,0,0,0,HEADLINE
TD,4,0.014035,0,0,0,0,4,0.014035,0,0,0,0,0,INFORMATIONABOUTARTICLE
TD,2,0.007018,0,0,0,0,96,0.336842,15,90,6,0.9375,0,IRRELEVANT
FONT,7,0.024561,0,0,0,0,7,0.024561,0,0,0,0,0,HEADLINE
DIV,165,0.578947,0,0,0,0,165,0.578947,0,0,0,0,0,MAIN
DIV,0,0.001554,2,2,1,1,0,0,2,2,1,0,1,IRRELEVANT
DIV,162,0.125874,30,58,1.933333,0.358025,162,0.125874,30,58,1.933333,0.358025,1,IRRELEVANT
H2,2,0.001554,0,0,0,0,2,0.001554,0,0,0,0,0,HEADLINE
DIV,641,0.498057,1,4,4,0.00624,715,0.555556,4,14,3.5,0.01958,1,MAIN
H1,10,0.00777,0,0,0,0,10,0.00777,0,0,0,0,0,HEADLINE
DIV,10,0.009244,6,12,2,1.090909,10,0.008403,6,12,2,1.2,1,IRRELEVANT
UL,10,0.008403,6,12,2,1.2,10,0.008403,6,12,2,1.2,0,IRRELEVANT
DIV,64,0.054622,46,86,1.869565,1.323077,64,0.053782,46,86,1.869565,1.34375,1,IRRELEVANT
DIV,975,0.819328,1,5,5,0.005128,1100,0.92437,10,91,9.1,0.082727,1,MAIN
H1,8,0.006723,0,0,0,0,8,0.006723,0,0,0,0,0,HEADLINE
DIV,2,0.001681,0,0,0,0,78,0.065546,6,78,13,1,0,IRRELEVANT
DIV,78,0.066387,6,78,13,0.987342,78,0.065546,6,78,13,1,0,IRRELEVANT
UL,66,0.055462,5,72,14.4,1.090909,66,0.055462,5,72,14.4,1.090909,0,IRRELEVANT
DIV,20,0.016807,11,21,1.909091,1.05,20,0.016807,11,21,1.909091,1.05,0,IRRELEVANT
DIV,20,0.014652,7,21,3,1.05,20,0.014652,7,21,3,1.05,0,IRRELEVANT
TD,319,0.2337,161,328,2.037267,1.028213,319,0.2337,161,328,2.037267,1.028213,1,IRRELEVANT
DIV,505,0.369963,5,15,3,0.029703,798,0.584615,65,109,1.676923,0.136591,1,MAIN
H1,5,0.003663,0,0,0,0,5,0.003663,0,0,0,0,0,HEADLINE
H2,20,0.014652,0,0,0,0,20,0.014652,0,0,0,0,0,HEADLINE
DIV,3,0.002198,4,2,0.5,0.666667,3,0.002198,4,2,0.5,0.666667,0,IRRELEVANT
DIV,55,0.041026,3,11,3.666667,0.196429,55,0.040293,3,11,3.666667,0.2,1,IRRELEVANT
DIV,2,0.001465,0,0,0,0,83,0.060806,21,77,3.666667,0.927711,1,IRRELEVANT
DIV,2,0.001465,0,0,0,0,125,0.091575,21,73,3.47619,0.584,1,IRRELEVANT
DIV,2,0.001465,0,0,0,0,105,0.076923,14,50,3.571429,0.47619,1,IRRELEVANT
DIV,20,0.014652,7,21,3,1.05,20,0.014652,7,21,3,1.05,0,IRRELEVANT
DIV,21,0.015385,20,25,1.25,1.190476,21,0.015385,20,25,1.25,1.190476,1,IRRELEVANT
DIV,20,0.014652,9,20,2.222222,1,20,0.014652,9,20,2.222222,1,1,IRRELEVANT
DIV,18,0.013187,10,21,2.1,1.166667,18,0.013187,10,21,2.1,1.166667,1,IRRELEVANT
DIV,2,0.003072,0,0,0,0,9,0.013825,10,12,1.2,1.333333,1,IRRELEVANT
DIV,10,0.015361,3,12,4,1.2,10,0.015361,3,12,4,1.2,0,IRRELEVANT
DIV,2,0.003072,0,0,0,0,4,0.006144,1,7,7,1.75,0,IRRELEVANT
DIV,2,0.003072,0,0,0,0,15,0.023041,3,7,2.333333,0.466667,0,IRRELEVANT
DIV,2,0.003072,1,2,2,1,2,0.003072,1,2,2,1,1,IRRELEVANT
DIV,128,0.196621,48,124,2.583333,0.96875,139,0.213518,49,124,2.530612,0.892086,0,IRRELEVANT
UL,8,0.012289,2,10,5,1.25,8,0.012289,2,10,5,1.25,0,IRRELEVANT
UL,14,0.021505,6,15,2.5,1.071429,24,0.036866,14,26,1.857143,1.083333,0,IRRELEVANT
UL,7,0.010753,5,9,1.8,1.285714,7,0.010753,5,9,1.8,1.285714,0,IRRELEVANT
UL,5,0.00768,2,7,3.5,1.4,5,0.00768,2,7,3.5,1.4,0,IRRELEVANT
UL,23,0.03533,5,27,5.4,1.173913,23,0.03533,5,27,5.4,1.173913,0,IRRELEVANT
UL,6,0.009217,2,9,4.5,1.5,6,0.009217,2,9,4.5,1.5,0,IRRELEVANT
UL,11,0.016897,3,13,4.333333,1.181818,11,0.016897,3,13,4.333333,1.181818,0,IRRELEVANT
DIV,185,0.284178,0,0,0,0,312,0.479263,20,66,3.3,0.211538,1,MAIN
DIV,3,0.004608,0,0,0,0,99,0.152074,13,60,4.615385,0.606061,0,IRRELEVANT
H2,6,0.009217,0,0,0,0,6,0.009217,0,0,0,0,0,HEADLINE
H4,6,0.009217,0,0,0,0,6,0.009217,0,0,0,0,0,HEADLINE
H4,3,0.004608,0,0,0,0,3,0.004608,0,0,0,0,0,INFORMATIONABOUTARTICLE
SPAN,5,0.00768,0,0,0,0,5,0.00768,0,0,0,0,0,INFORMATIONABOUTARTICLE
DIV,10,0.015361,6,8,1.333333,0.8,10,0.015361,7,8,1.142857,0.8,1,IRRELEVANT
DIV,73,0.112135,36,70,1.944444,0.958904,189,0.290323,60,122,2.033333,0.645503,1,IRRELEVANT
UL,5,0.005118,3,6,2,1.2,5,0.005118,3,6,2,1.2,0,IRRELEVANT
UL,5,0.005118,4,6,1.5,1.2,5,0.005118,4,6,1.5,1.2,0,IRRELEVANT
UL,17,0.0174,16,19,1.1875,1.117647,17,0.0174,16,19,1.1875,1.117647,0,IRRELEVANT
UL,6,0.006141,3,5,1.666667,0.833333,6,0.006141,3,5,1.666667,0.833333,0,IRRELEVANT
H1,2,0.002047,0,0,0,0,2,0.002047,0,0,0,0,0,HEADLINE
H3,1,0.001024,0,0,0,0,1,0.001024,0,0,0,0,0,HEADLINE
UL,3,0.003071,2,4,2,1.333333,3,0.003071,2,4,2,1.333333,0,IRRELEVANT
H3,1,0.001024,0,0,0,0,1,0.001024,0,0,0,0,0,HEADLINE
UL,9,0.009212,6,10,1.666667,1.111111,9,0.009212,6,10,1.666667,1.111111,0,IRRELEVANT
H3,1,0.001024,0,0,0,0,1,0.001024,0,0,0,0,0,HEADLINE
UL,2,0.002047,1,3,3,1.5,2,0.002047,1,3,3,1.5,0,IRRELEVANT
H3,1,0.001024,0,0,0,0,1,0.001024,0,0,0,0,0,HEADLINE
UL,10,0.010235,7,11,1.571429,1.1,10,0.010235,7,11,1.571429,1.1,0,IRRELEVANT
DIV,6,0.006141,0,0,0,0,6,0.006141,0,0,0,0,0,INFORMATIONABOUTARTICLE
H2,7,0.007165,0,0,0,0,7,0.007165,0,0,0,0,0,HEADLINE
H3,8,0.008188,0,0,0,0,8,0.008188,0,0,0,0,0,HEADLINE
H2,3,0.003071,0,0,0,0,3,0.003071,0,0,0,0,0,HEADLINE
DIV,2,0.002047,0,0,0,0,31,0.03173,6,36,6,1.16129,0,IRRELEVANT
H2,2,0.002047,0,0,0,0,2,0.002047,0,0,0,0,0,HEADLINE
UL,2,0.002047,2,5,2.5,2.5,2,0.002047,2,5,2.5,2.5,0,IRRELEVANT
H3,3,0.003071,0,0,0,0,3,0.003071,0,0,0,0,0,HEADLINE
DIV,28,0.028659,5,30,6,1.071429,28,0.028659,5,30,6,1.071429,0,IRRELEVANT
H3,3,0.003071,0,0,0,0,3,0.003071,0,0,0,0,0,HEADLINE
DIV,32,0.032753,5,34,6.8,1.0625,32,0.032753,5,34,6.8,1.0625,0,IRRELEVANT
H3,3,0.003071,0,0,0,0,3,0.003071,0,0,0,0,0,HEADLINE
DIV,30,0.030706,5,33,6.6,1.1,30,0.030706,5,33,6.6,1.1,0,IRRELEVANT
H3,3,0.003071,0,0,0,0,3,0.003071,0,0,0,0,0,HEADLINE
DIV,22,0.022518,5,24,4.8,1.090909,22,0.022518,5,24,4.8,1.090909,0,IRRELEVANT
DIV,600,0.614125,0,0,0,0,618,0.632549,0,0,0,0,0,MAIN
DIV,17,0.0174,6,19,3.166667,1.117647,17,0.0174,6,19,3.166667,1.117647,0,IRRELEVANT
UL,20,0.03125,15,21,1.4,1.05,20,0.03125,15,21,1.4,1.05,1,IRRELEVANT
UL,143,0.223438,99,153,1.545455,1.06993,143,0.223438,99,153,1.545455,1.06993,1,IRRELEVANT
UL,19,0.029688,11,21,1.909091,1.105263,19,0.029688,11,21,1.909091,1.105263,0,IRRELEVANT
UL,17,0.026563,10,18,1.8,1.058824,17,0.026563,10,18,1.8,1.058824,0,IRRELEVANT
UL,25,0.039063,15,26,1.733333,1.04,25,0.039063,15,26,1.733333,1.04,0,IRRELEVANT
UL,16,0.025,11,17,1.545455,1.0625,16,0.025,11,17,1.545455,1.0625,0,IRRELEVANT
UL,10,0.015625,8,12,1.5,1.2,10,0.015625,8,12,1.5,1.2,0,IRRELEVANT
UL,17,0.026563,10,18,1.8,1.058824,17,0.026563,10,18,1.8,1.058824,0,IRRELEVANT
UL,7,0.010938,5,8,1.6,1.142857,7,0.010938,5,8,1.6,1.142857,0,IRRELEVANT
UL,2,0.003125,8,10,1.25,5,2,0.003125,8,10,1.25,5,0,IRRELEVANT
UL,17,0.026563,11,18,1.636364,1.058824,17,0.026563,11,18,1.636364,1.058824,0,IRRELEVANT
H1,2,0.003125,0,0,0,0,2,0.003125,0,0,0,0,0,HEADLINE
H2,6,0.009375,0,0,0,0,6,0.009375,0,0,0,0,0,HEADLINE
EM,5,0.007813,0,0,0,0,5,0.007813,0,0,0,0,0,INFORMATIONABOUTARTICLE
DIV,391,0.6125,0,0,0,0,391,0.610938,0,0,0,0,1,MAIN
UL,24,0.0375,6,25,4.166667,1.041667,24,0.0375,6,25,4.166667,1.041667,0,IRRELEVANT
UL,16,0.025,11,17,1.545455,1.0625,16,0.025,11,17,1.545455,1.0625,0,IRRELEVANT
DIV,41,0.064062,13,28,2.153846,0.682927,41,0.064062,13,28,2.153846,0.682927,1,IRRELEVANT
DIV,15,0.045317,4,17,4.25,1.133333,15,0.045317,4,17,4.25,1.133333,1,IRRELEVANT
H2,2,0.006042,0,0,0,0,2,0.006042,0,0,0,0,0,HEADLINE
UL,2,0.006042,6,11,1.833333,5.5,7,0.021148,9,21,2.333333,3,0,IRRELEVANT
DIV,2,0.006042,13,26,2,13,3,0.009063,15,29,1.933333,9.666667,0,IRRELEVANT
DIV,188,0.567976,7,24,3.428571,0.12766,224,0.676737,26,75,2.884615,0.334821,0,MAIN
DIV,2,0.006042,13,34,2.615385,17,17,0.05136,18,51,2.833333,3,1,IRRELEVANT
DIV,2,0.006042,0,0,0,0,21,0.063444,6,14,2.333333,0.666667,1,IRRELEVANT
UL,8,0.024169,2,8,4,1,8,0.024169,2,8,4,1,1,IRRELEVANT
DIV,2,0.006042,0,0,0,0,41,0.123867,17,27,1.588235,0.658537,1,IRRELEVANT
TD,3,0.010453,1,5,5,1.666667,3,0.010453,1,5,5,1.666667,0,INFORMATIONABOUTARTICLE
SPAN,1,0.003484,1,5,5,5,1,0.003484,1,5,5,5,0,INFORMATIONABOUTARTICLE
SPAN,2,0.006969,0,0,0,0,2,0.006969,0,0,0,0,0,INFORMATIONABOUTARTICLE
DIV,238,0.829268,1,5,5,0.021008,238,0.829268,1,5,5,0.021008,1,MAIN
DIV,0,0.005305,0,0,0,0,0,0,0,0,0,0,0,IRRELEVANT
DIV,2,0.005305,12,17,1.416667,8.5,3,0.007958,14,20,1.428571,6.666667,0,IRRELEVANT
H1,5,0.013263,0,0,0,0,5,0.013263,0,0,0,0,0,HEADLINE
DIV,264,0.700265,3,5,1.666667,0.018939,291,0.771883,13,21,1.615385,0.072165,1,MAIN
DIV,2,0.005305,0,0,0,0,36,0.095491,6,38,6.333333,1.055556,0,IRRELEVANT
DIV,0,0.005305,0,0,0,0,0,0,0,0,0,0,0,IRRELEVANT
DIV,21,0.058355,9,19,2.111111,0.863636,21,0.055703,9,19,2.111111,0.904762,1,IRRELEVANT
DIV,2,0.003289,32,68,2.125,34,9,0.014803,45,85,1.888889,9.444444,1,IRRELEVANT
DIV,9,0.014803,13,18,1.384615,2,9,0.014803,13,18,1.384615,2,1,IRRELEVANT
H1,2,0.003289,0,0,0,0,2,0.003289,0,0,0,0,0,HEADLINE
H2,4,0.006579,0,0,0,0,4,0.006579,0,0,0,0,1,HEADLINE
DIV,327,0.537829,0,0,0,0,337,0.554276,3,12,4,0.035608,1,MAIN
DIV,11,0.018092,3,12,4,1.090909,11,0.018092,3,12,4,1.090909,0,IRRELEVANT
DIV,20,0.032895,4,13,3.25,0.65,183,0.300987,65,248,3.815385,1.355191,0,IRRELEVANT
DIV,0,0,24,143,5.958333,0,0,0,24,143,5.958333,0,0,IRRELEVANT
UL,9,0.014803,3,10,3.333333,1.111111,9,0.014803,3,10,3.333333,1.111111,0,IRRELEVANT
DIV,34,0.055921,14,36,2.571429,1.058824,34,0.055921,14,36,2.571429,1.058824,1,IRRELEVANT
DIV,197,0.951691,0,0,0,0,197,0.951691,0,0,0,0,1,MAIN
DIV,9,0.043478,1,3,3,0.333333,9,0.043478,1,3,3,0.333333,0,IRRELEVANT
DIV,2,0.00361,0,0,0,0,26,0.046931,20,28,1.4,1.076923,0,IRRELEVANT
DIV,2,0.00361,0,0,0,0,31,0.055957,15,30,2,0.967742,0,IRRELEVANT
H1,9,0.016245,0,0,0,0,9,0.016245,0,0,0,0,0,HEADLINE
DIV,6,0.01083,0,0,0,0,6,0.01083,0,0,0,0,0,INFORMATIONABOUTARTICLE
DIV,206,0.373646,0,0,0,0,206,0.371841,0,0,0,0,1,MAIN
DIV,3,0.005415,0,0,0,0,8,0.01444,6,10,1.666667,1.25,1,IRRELEVANT
DIV,27,0.048736,6,25,4.166667,0.925926,27,0.048736,6,25,4.166667,0.925926,0,IRRELEVANT
DIV,2,0.00361,26,128,4.923077,64,11,0.019856,36,139,3.861111,12.636364,1,IRRELEVANT
DIV,2,0.00361,0,0,0,0,14,0.025271,5,16,3.2,1.142857,0,IRRELEVANT
TD,2,0.002999,0,0,0,0,76,0.113943,48,70,1.458333,0.921053,0,IRRELEVANT
DIV,2,0.002999,0,0,0,0,22,0.032984,11,18,1.636364,0.818182,0,INFORMATIONABOUTARTICLE
DIV,2,0.002999,0,0,0,0,7,0.010495,0,0,0,0,0,INFORMATIONABOUTARTICLE
DIV,184,0.277361,0,0,0,0,184,0.275862,0,0,0,0,0,MAIN
DIV,44,0.065967,5,42,8.4,0.954545,44,0.065967,5,42,8.4,0.954545,0,IRRELEVANT
DIV,2,0.002999,0,0,0,0,24,0.035982,10,26,2.6,1.083333,0,IRRELEVANT
DIV,2,0.002999,0,0,0,0,43,0.064468,6,41,6.833333,0.953488,1,IRRELEVANT
DIV,2,0.002999,0,0,0,0,74,0.110945,11,71,6.454545,0.959459,1,IRRELEVANT
DIV,2,0.002999,0,0,0,0,27,0.04048,5,27,5.4,1,1,IRRELEVANT
DIV,15,0.022489,5,11,2.2,0.733333,23,0.034483,5,11,2.2,0.478261,1,IRRELEVANT
DIV,9,0.013493,0,0,0,0,9,0.013493,0,0,0,0,0,IRRELEVANT
TD,0,0,2,2,1,0,0,0,2,2,1,0,0,IRRELEVANT
TD,0,0.002845,0,0,0,0,0,0,0,0,0,0,0,IRRELEVANT
TD,2,0.002845,0,0,0,0,9,0.012802,8,11,1.375,1.222222,0,IRRELEVANT
TD,2,0.002845,0,0,0,0,72,0.102418,47,71,1.510638,0.986111,0,IRRELEVANT
DIV,2,0.002845,1,2,2,1,2,0.002845,2,4,2,2,0,IRRELEVANT
DIV,2,0.002845,0,0,0,0,2,0.002845,1,2,2,1,0,IRRELEVANT
H1,7,0.009957,0,0,0,0,7,0.009957,0,0,0,0,0,HEADLINE
SPAN,3,0.004267,0,0,0,0,3,0.004267,0,0,0,0,0,INFORMATIONABOUTARTICLE
TD,486,0.691323,1,3,3,0.006173,487,0.692745,1,3,3,0.00616,0,MAIN
DIV,0,0.002845,0,0,0,0,0,0,2,2,1,0,0,IRRELEVANT
DIV,15,0.021337,6,9,1.5,0.6,15,0.021337,6,9,1.5,0.6,0,IRRELEVANT
DIV,2,0.002845,0,0,0,0,33,0.046942,3,32,10.666667,0.969697,0,IRRELEVANT
DIV,1,0.001422,0,0,0,0,1,0.001422,0,0,0,0,0,IRRELEVANT
DIV,0,0.002845,0,0,0,0,0,0,0,0,0,0,0,IRRELEVANT
DIV,2,0.002845,0,0,0,0,37,0.052632,6,39,6.5,1.054054,0,IRRELEVANT
DIV,43,0.061166,11,26,2.363636,0.604651,43,0.061166,11,26,2.363636,0.604651,0,IRRELEVANT
DIV,657,0.559149,1,4,4,0.006088,705,0.6,3,21,7,0.029787,1,MAIN
DIV,17,0.014468,2,19,9.5,1.117647,17,0.014468,2,19,9.5,1.117647,0,IRRELEVANT
H1,8,0.006809,0,0,0,0,8,0.006809,0,0,0,0,0,HEADLINE
DIV,49,0.041702,24,34,1.416667,0.693878,49,0.041702,24,34,1.416667,0.693878,1,IRRELEVANT
DIV,7,0.007415,7,8,1.142857,1.142857,7,0.007415,7,8,1.142857,1.142857,1,IRRELEVANT
UL,7,0.007415,7,8,1.142857,1.142857,7,0.007415,7,8,1.142857,1.142857,0,IRRELEVANT
DIV,2,0.002119,0,0,0,0,9,0.009534,3,8,2.666667,0.888889,1,IRRELEVANT
DIV,2,0.002119,0,0,0,0,44,0.04661,26,45,1.730769,1.022727,0,IRRELEVANT
DIV,8,0.008475,4,8,2,1,10,0.010593,4,8,2,0.8,0,IRRELEVANT
UL,7,0.007415,4,8,2,1.142857,7,0.007415,4,8,2,1.142857,1,IRRELEVANT
DIV,2,0.002119,0,0,0,0,7,0.007415,2,10,5,1.428571,0,IRRELEVANT
TD,563,0.596398,1,6,6,0.010657,579,0.613347,9,22,2.444444,0.037997,0,MAIN
DIV,2,0.002119,0,0,0,0,10,0.010593,0,0,0,0,0,INFORMATIONABOUTARTICLE
DIV,2,0.002119,0,0,0,0,7,0.007415,2,10,5,1.428571,0,IRRELEVANT
DIV,10,0.010593,6,10,1.666667,1,10,0.010593,6,10,1.666667,1,1,IRRELEVANT
TD,2,0.002119,0,0,0,0,165,0.174788,28,128,4.571429,0.775758,0,IRRELEVANT
DIV,2,0.002119,0,0,0,0,42,0.044492,3,41,13.666667,0.97619,0,IRRELEVANT
DIV,10,0.011653,6,12,2,1.090909,10,0.010593,6,12,2,1.2,0,IRRELEVANT
H4,3,0.003178,1,4,4,1.333333,3,0.003178,1,4,4,1.333333,0,HEADLINE
UL,7,0.007415,5,9,1.8,1.285714,7,0.007415,5,9,1.8,1.285714,0,IRRELEVANT
DIV,67,0.070975,13,50,3.846154,0.746269,67,0.070975,13,50,3.846154,0.746269,1,IRRELEVANT
UL,55,0.058263,8,38,4.75,0.690909,55,0.058263,8,38,4.75,0.690909,1,IRRELEVANT
UL,12,0.012712,5,13,2.6,1.083333,12,0.012712,5,13,2.6,1.083333,1,IRRELEVANT
DIV,2,0.003135,1,2,2,1,2,0.003135,5,4,0.8,2,1,IRRELEVANT
DIV,22,0.034483,8,16,2,0.727273,22,0.034483,8,16,2,0.727273,1,IRRELEVANT
DIV,2,0.003135,0,0,0,0,15,0.023511,13,16,1.230769,1.066667,1,IRRELEVANT
H5,6,0.009404,0,0,0,0,6,0.009404,0,0,0,0,0,INFORMATIONABOUTARTICLE
DIV,2,0.003135,2,4,2,2,2,0.003135,2,4,2,2,0,IRRELEVANT
H1,6,0.009404,0,0,0,0,6,0.009404,0,0,0,0,0,HEADLINE
H3,9,0.014107,0,0,0,0,9,0.014107,0,0,0,0,0,HEADLINE
DIV,7,0.010972,1,7,7,1,58,0.090909,2,7,3.5,0.12069,1,MAIN
DIV,50,0.07837,0,0,0,0,50,0.07837,0,0,0,0,0,IRRELEVANT
DIV,42,0.065831,17,32,1.882353,0.761905,42,0.065831,17,32,1.882353,0.761905,1,IRRELEVANT
UL,21,0.032915,10,13,1.3,0.619048,21,0.032915,10,13,1.3,0.619048,1,IRRELEVANT
UL,8,0.012539,3,7,2.333333,0.875,8,0.012539,3,7,2.333333,0.875,1,IRRELEVANT
DIV,12,0.03252,6,10,1.666667,0.833333,12,0.03252,6,10,1.666667,0.833333,0,IRRELEVANT
TD,9,0.02439,1,2,2,0.222222,64,0.173442,12,58,4.833333,0.90625,0,IRRELEVANT
TD,54,0.146341,10,54,5.4,1,54,0.146341,10,54,5.4,1,0,IRRELEVANT
TD,268,0.728997,0,0,0,0,268,0.726287,0,0,0,0,0,MAIN
FONT,5,0.01355,0,0,0,0,5,0.01355,0,0,0,0,0,HEADLINE
FONT,8,0.02168,0,0,0,0,8,0.02168,0,0,0,0,0,INFORMATIONABOUTARTICLE
DIV,21,0.056911,6,19,3.166667,0.904762,21,0.056911,6,19,3.166667,0.904762,1,IRRELEVANT
DIV,32,0.035915,11,24,2.181818,0.75,32,0.035915,11,24,2.181818,0.75,0,IRRELEVANT
DIV,7,0.007856,4,5,1.25,0.714286,7,0.007856,4,5,1.25,0.714286,0,IRRELEVANT
H1,7,0.007856,0,0,0,0,7,0.007856,0,0,0,0,0,HEADLINE
DIV,4,0.004489,0,0,0,0,4,0.004489,0,0,0,0,0,INFORMATIONABOUTARTICLE
DIV,38,0.042649,6,37,6.166667,0.973684,38,0.042649,6,37,6.166667,0.973684,0,IRRELEVANT
DIV,366,0.410774,1,4,4,0.010929,366,0.410774,1,4,4,0.010929,0,MAIN
DIV,6,0.006734,4,7,1.75,1.166667,6,0.006734,4,7,1.75,1.166667,0,IRRELEVANT
UL,16,0.017957,3,17,5.666667,1.0625,16,0.017957,3,17,5.666667,1.0625,0,IRRELEVANT
DIV,12,0.013468,5,13,2.6,1.083333,12,0.013468,5,13,2.6,1.083333,0,IRRELEVANT
DIV,12,0.013468,7,13,1.857143,1.083333,12,0.013468,7,13,1.857143,1.083333,0,IRRELEVANT
DIV,22,0.024691,11,23,2.090909,1.045455,22,0.024691,11,23,2.090909,1.045455,0,IRRELEVANT
DIV,30,0.03367,12,32,2.666667,1.066667,30,0.03367,12,32,2.666667,1.066667,0,IRRELEVANT
DIV,10,0.011223,4,12,3,1.2,10,0.011223,4,12,3,1.2,0,IRRELEVANT
DIV,19,0.021324,3,19,6.333333,1,19,0.021324,3,19,6.333333,1,0,IRRELEVANT
UL,17,0.01908,3,19,6.333333,1.117647,17,0.01908,3,19,6.333333,1.117647,0,IRRELEVANT
DIV,14,0.015713,3,14,4.666667,1,14,0.015713,3,14,4.666667,1,0,IRRELEVANT
UL,12,0.013468,3,14,4.666667,1.166667,12,0.013468,3,14,4.666667,1.166667,0,IRRELEVANT
DIV,2,0.002245,0,0,0,0,57,0.063973,10,53,5.3,0.929825,0,IRRELEVANT
UL,17,0.01908,3,19,6.333333,1.117647,17,0.01908,3,19,6.333333,1.117647,0,IRRELEVANT
UL,24,0.026936,3,25,8.333333,1.041667,24,0.026936,3,25,8.333333,1.041667,0,IRRELEVANT
DIV,2,0.002245,0,0,0,0,43,0.04826,10,46,4.6,1.069767,0,IRRELEVANT
UL,17,0.01908,3,19,6.333333,1.117647,17,0.01908,3,19,6.333333,1.117647,0,IRRELEVANT
UL,16,0.017957,3,18,6,1.125,16,0.017957,3,18,6,1.125,0,IRRELEVANT
